title,cleaned_description,cluster,topic
"Amit Shah Interview: Electoral Bond पर शाह बोले, Supreme Court के फैसले से कैश का चलन बढ़ेगा",,128,nan
Amit Shah Interview On NDTV: Rahul Gandhi से अमित शाह के 5 सवाल | NDTV India,,129,nan
"Lok Sabha Election 4th Phase Voting: भारी बारिश में भी Vote देने पहुंचे मतदाता, Video आया सामने",,130,nan
"Amit Shah Exclusive Interview to NDTV: Delhi की सभी Seat BJP क्यों जीतेगी, सुनें अमित शाह का जवाब",,131,nan
Hyderabad में Asaduddin Owaisi के खिलाफ चुनाव लड़ने वाली BJP प्रत्याशी MadhviLatha की अपील,हैदराबाद में असदुद्दीन ओवैसी के खिलाफ चुनाव लड़ने वाली बीजेपी प्रत्याशी माधवीलता ने अपील लोगों से अपील की है कि घरों से निकलकर लोग ओट करें.,132,asaduddin अप धव रत लड
PM Narendra Modi Exclusive Interview With NDTV| BJP ने देश को गवर्नेंस का नया मॉडल दिया है : PM Modi,,133,nan
PM Modi On NDTV: पूरे देश में BJP NDA को 400 पार कराने का लक्ष्य है | Lok Sabha Elections | Bihar,PM Modi Exclusive Interview: लोकसभा चुनाव 2024 (Lok Sabha elections 2024) के चौथे चरण के चुनाव के लिए सोमवार को वोट डाले जाएंगे. इससे पहले रविवार को पीएम मोदी (PM modi) ने बिहार की राजधानी पटना में एक रोड शो किया. रोड शो के दौरान NDTV के साथ Exclusive बातचीत में पीएम मोदी ने कहा कि पूरे देश में एनडीए को 400 पार करवाने का संकल्प है. पूरे देश का जो माहौल है वही हालत बिहार का भी है. पीएम मोदी ने दावा किया कि बिहार की सभी 40 सीटों पर एनडीए को जीत मिलेगी. प्रधानमंत्री ने कहा कि इस बार के चुनाव में चौंकाने वाले आंकड़े सामने आएंगे.,134,modi pm एनड एम कह
"Massive Protest In POK: Pakistan के कब्जे वाले Kashmir में भारी विरोध प्रदर्शन, झड़प में 90 घायल","Massive Protest In POK: पाकिस्तान के कब्जे वाले कश्मीर (पीओके) में इन दिनों अशांति का माहौल है. यहां के लोग विरोध प्रदर्शन (Pok Protest) कर रहे हैं. इन विरोध प्रदर्शनों को दबाने के लिए अधिकारी बड़े पैमाने पर कार्रवाई कर रहे हैं. शनिवार को हुई झड़पों के दौरान एक पुलिस अधिकारी की मौत हो गई और 90 अन्य लोग घायल हो गए. महंगाई, हाई टेक्सेशन और बिजली की कमी के खिलाफ शुरू हुआ विरोध प्रदर्शन पीओके में अधिकारों और स्वतंत्रता के लिए एक आंदोलन में बदल गया है.",135,pok protest अध रदर शन
PM Modi LIVE | West Bengal के Howrah में पीएम मोदी की विशाल रैली | Lok Sabha Election 2024,PM Modi LIVE | West Bengal के Howrah में पीएम मोदी की विशाल रैली | Lok Sabha Election 2024,136,2024 bengal election howrah live
"Sandeshkhali Violence: West Bengal के संदेशखाली में तनाव, BJP और TMC कार्यकर्ताओं के बीच झड़प","Sandeshkhali Violence News: पश्चिम बंगाल (West Bengal) के संदेशखाली में तनाव, बीजेपी कार्यकर्ताओं ने आज थाने का घेराव करने का एलान किया था, तभी दोनों पक्षों के बीच कहासुनी हो गई और नौबत झड़प पर आ गई.",137,bengal गई झड तन यकर
PM Modi की उम्र पर Arvind Kejriwal के बयान से क्या बदल गया I.N.D.I.A Alliance का मुद्दा? | Muqabla,Arvind Kejriwal Delhi CM Interim Bill: अंतरिम ज़मानत पर जेल से छूटते ही केजरीवाल बीजेपी पर हमलावर हैं. पीएम की उम्र को लेकर उन्होंने सवाल उठाए हैं. वहीं उन्होंने कहा है कि वो पूरे देश में प्रचार करेंगे. 21 दिनों की सशर्त ज़मानत पर केजरीवाल बाहर आए हैं. इस दौरान उनका पूरा फ़ोकस प्रचार पर रहेगा और उनके हमले आने वाले दिनों में और भी तीखे हो सकते हैं. हालाकि उन्हें बीजेपी की तरफ़ से जवाब भी मिल रहा है. अब सवाल ये उठता है की पीएम की उम्र को लेकर केजरीवाल के बयान से क्या बदल गया I.N.D.I.A Alliance का मुद्दा?,138,उन उम कर जर पर
Bihar Politics: इस बार के चुनाव प्रचार को पर्दे के पीछे से सभाल रहे Lalu Yadav और Nitish Kumar?,Lok Sabha Election 2024: सियासत और चुनावी कसौटी पर बिहार (Bihar) की ज़मीन हमेशा से बड़ी रही है. चुनावी प्रचार में कई राष्ट्रीय नेताओं की मौजूदगी यहां की चुनावी तपिश को और बढ़ा रही है. लेकिन इस बार NDA से दोबारा गठबंधन करने वाले जेडीयू (JDU) के अध्यक्ष और बिहार के मुख्यमंत्री नीतीश कुमार (Nitish Kumar) चुनावी प्रचार में कम दिखाई दे रहे हैं. क्या चुनावी पिच पर नीतीश ने अपनी सियासी रणनीति में बदलाव किया है... देखिए प्रभाकर कुमार की स्पेशल रिपोर्ट...,139,bihar kumar पर रच रह
"Lok Sabha Election 2024: ""Azamgarh के बच्चा बच्चा Nirahua Bhaiya के साथ बा"" | NDTV Election Carnival",,140,nan
PM Modi Rally | पीएम मोदी ने झारखंड के चतरा में विशाल जनसभा को किया संबोधित,झारखंड के चतरा के सिमरिया ग्राउंड में शनिवार की शाम पीएम मोदी ने एक विशाल जनसभा को संबोधित किया.,141,modi एम चतर जनसभ रख
Gold Biscuit Viral Video: देखिए वायरल वीडियो में BJP पर सोने का बिस्कुट बांटने का पूरा सच,"Gold Biscuit Viral Video: मुंबई (Mumbai) में घाटकोपर पुलिस स्टेशन का एक वीडियो वायरल हो रहा है जिसमे पुलिस और चुनाव अधिकारी तलाशी लेते दिख रहे हैं,वीडियो में बीजेपी चुनाव प्रचार का साहित्य दिखाई दे रहा है और दावा किया जा रहा है कि बीजेपी सोने का बिस्कुट बांट रही है। क्या है वायरल विडियो का सच ये जानने के लिए एनडीटीवी ने बात की उस शख्स से जिसकी कार से किट बरामद हुई थी।",142,biscuit gold video यरल रह
Mani Shankar Aiyar on Pakistan: Acharya Pramod ने मणिशंकर और Rahul Gandhi को Atom Bomb पर दिया जवाब,"Mani Shankar Aiyar on Pakistan: कांग्रेस(Congress) के पूर्व नेता आचार्य प्रमोद कृष्णम(Acharya Pramod Krishnam) ने पाकिस्तान की परमाणु क्षमता के बारे में मणिशंकर अय्यर(Mani Shankar Aiyar) की टिप्पणी पर प्रतिक्रिया देते हुए कहा कि अय्यर की टिप्पणी महज भारत को डराने की कोशिश थी। आचार्य प्रमोद कृष्णम ने कांग्रेस नेता द्वारा दिए गए बयान को दृढ़ता से खारिज कर दिया, उन्होंने इस बात पर जोर दिया कि मणिशंकर अय्यर को ऐसे बयान जारी करने के बजाय राहुल गांधी को यह समझाने पर ध्यान केंद्रित करना चाहिए कि प्रधानमंत्री मोदी(PM Modi) के नेतृत्व में भारत किसी भी खतरे के खिलाफ निडर और लचीला है।",143,aiyar कर पर यर रत
Lok Sabha Election 2024: Kannauj में Akhilesh Yadav 2019 में Dimple Yadav की हार का लेंगे बदला?,"Lok Sabha Election 2024: इत्र की ख़ुशबू में लिपटा शहर पूरी दुनिया में ख़ुशबू बिखेरता यह शहर, कन्नौज (Kannauj) के लोगों ने सदियों पुराने पेशे को ज़िंदा रखा, अब बात यह है कि ख़ुशबू के शहर में किस पार्टी की हवा? क्या Akhilesh Yadav को कन्नौज की जनता फिरसे अपनाएगी",144,2024 akhilesh yadav शब शहर
Delhi CM Kejriwal Interim Bail: Tihar Jail से बाहर आकर Arvind Kejriwal ने BJP पर हमला बोला,"Arvind Kejriwal Out On Interim Bail News: सुप्रीम कोर्ट से अंतरिम जमानत दिए जाने के बाद दिल्ली के मुख्यमंत्री अरविंद केजरीवाल (Arvind Kejriwal) को शुक्रवार की शाम को करीब सात बजे तिहाड़ जेल (Tihar Jail) से रिहा कर दिया गया. अरविंद केजरीवाल ने जेल के बाहर बड़ी संख्या में मौजूद आम आदमी पार्टी (AAP) के नेताओं और कार्यकर्ताओं को संबोधित किया. उन्होंने बीजेपी पर जोरदार हमला बोला. उन्होंने कहा कि, ''मैं तन, मन, धन से लड़ रहा हूं और संघर्ष कर रहा हूं.''",145,arvind kejriwal कर पर हर
"Andhra Pradesh के Mega Elections में इस साल Congress, NDA या YSRC कौन करेगा राज? #Shorts",Lok Sabha Elections 2024: इस साल आंध्र प्रदेश में मेगा इलेक्शन होने जा रहा है. वहां लोकसभा की 25 सीटों के साथ साथ विधानसभा की 175 सीटों पर भी वोट डाले जाएंगे. तो आंध्र प्रदेश के इस चुनावी किचन में कौन बनेगा मास्टर शेफ देखिए इस खास शो में.,146,175 elections इस रद रह
PM Modi Roadshow | Bhubaneswar में पीएम मोदी का रोड शो | NDTV India Live TV,,147,nan
"Lok Sabha Election 2024: Ayushman Card नहीं है तो ऐसे होगा मुफ्त इलाज़, CM Yogi ने बताया रास्ता",,148,nan
"Arvind Kejriwal जेल से बाहर, क्या बदलने लगा है देश का राजनीतिक समीकरण? l Election Cafe",,149,nan
Supreme Court On Kejriwal: Arvind Kejriwal को जमानत देते हुए Supreme Court ने क्या कहा? | NDTV India,SC On Delhi Liquor Policy Scam: दिल्ली के मुख्यमंत्री अरविंद केजरीवाल (Arvind Kejriwal Bail) को सुप्रीम कोर्ट से बड़ी राहत मिली है. अदालत ने ईडी के कड़े विरोध के बावजूद भी दिल्ली के मुख्यमंत्री को अंतरिम जमानत दे दी है. केजरीवाल को 1 जून तक के लिए जमानत मिल गई है. जमानत मंजूर करते समय कोर्ट ने क्या कहा? देखिए वीडियो में,150,arvind kejriwal supreme जम नत
"Delhi CM Kejriwal Interim Bail: Tihar Jail से बाहर निकले CM Arvind Kejriwal, घर के लिए रवाना",,151,nan
PM Modi | Hyderabad के Telangana में पीएम मोदी की जनसभा LIVE | NDTV India Live TV,,152,nan
Share Market Update: 2024 के लोकसभा चुनाव और शेयर बाज़ार #LokSabhaElection,"Share Market Update: शेयर बाज़ार में लगातार हो रहा है उतार-चढाव, कौन से सेक्टर से आप को हो सकता है फायदा चुनाव के नतीजों से पहले. शेयर बाजार के एक्सपर्ट AMBAREESH BALIGA से SAKSHI BAJAJ ने खास बातचीत की.",153,2024 market share update यर
Mumbai में Milind Deora के साथ सियासत और स्वाद का तड़का | NDTV Poll Curry With Kunal Vijayakar,Lok Sabha Elections 2024: Poll Curry के दूसरे Episode में देखिए Mumbai में शिवसेना सासंद मिलिंद देवरा(Milind Deora) के साथ सियासत और स्वाद का तड़का. मुंबई की सड़कों पर एक्टर-फूड ब्लॉगर Kunal Vijaykar के साथ देखिए कैसे Milind Deora ने पोल करी के साथ खोला अपना उपवास.,154,curry deora milind mumbai सत
"Raebareli में Rahul Gandhi को मिलेगा कितना समर्थन, जनता ने दिए जवाब | Lok Sabha Election s 2024","Lok Sabha Election: रायबरेली में राहुल गांधी और बीजेपी प्रत्याशी दिनेश सिंह के बीच मुकाबला रायबरेली में प्रियंका गांधी ने अपने भाई राहुल गांधी के प्रचार की कमान संभाल ली है चार दिन से लगातार वो चुनाव प्रचार कर रही हैं. लेकिन जनता की इसे लेकर क्या राय है. क्या राहुल जीत दर्ज कर पाएंगे, देखें इस रिपोर्ट में",155,election lok कर जनत रच
PM Modi | राष्ट्रपति भवन में पद्म पुरस्कार समारोह | President Droupadi Murmu,,156,nan
Diplomatic Passports के चलते 90 दिनों तक वापस नहीं आएगा प्रज्वल,Prajwal Revanna Sex Scandal: बलात्कार का आरोपी जेडीएस सांसद प्रज्वल रेवन्ना डिप्लोमेटिक पासपोर्ट (Diplomatic Passport) के सहारे जर्मनी चला गया। वीज़ा एग्रीमेंट के मुताबिक़ 90 दिनों तक प्रज्वल वहां रह सकता है । उसे वापस लाने के लिए उसके डिप्लोमेटिक पासपोर्ट का रद्द होने ज़रूरी है और ये अदालत के आदेश से ही हो सकता है,157,90 diplomatic रज वल सप
India में हिंदुओं की आबादी घटी तो मुसलमानों की बढ़ी | जानिए Bangladesh और Pakistan का हाल,"प्रधानमंत्री की आर्थिक सलाहकार परिषद (Economic Advisory Council of Prime Minister) ने देश और दुनिया में बहुसंख्यक और अल्पसंख्यक आबादी को लेकर एक अध्ययन किया है. इस अध्ययन के मुताबिक देश में बहुसंख्यकर हिंदुओं (Hindu)की आबादी 7.82 फीसदी घटी है. इस अध्ययन में 1950 और 2015 को आधार वर्ष बनाया गया.इसके मुताबिक देश में 1950 में हिंदुओं की आबादी 84.68 फीसदी थी, जो 2015 में घटकर 78.06 फीसदी रह गई.",158,अध आब बह ययन सद
"Akash Anand की पहली प्रतिक्रिया आई सामने, बोले अंतिम सांस तक लड़ता रहूंगा | NDTV India",Mayawati Akash Anand BSP: आकाश आनंद को बसपा के नेशनल कोऑर्डिनेटर और राजनीतिक उत्तराधिकारी पद से हटाए जाने के बाद पहला बड़ा बयान सामने आया है| 'x' पर प्रतिक्रिया देते हुए मायावती के फैंसले का सम्मान किया है.,159,akash anand पहल मन रत
Khalistan | Canada Khalistani आतंकियों की साज़िशों का लॉन्च पैड : भारत | NIA,"कनाडा की सत्तारूढ़ पार्टी और वहां के अलग-अलग राजनीतिक दलों ने बोलने की आज़ादी के नाम पर अलगाववादियों, उग्रवादियों और हिंसा के समर्थकों को ख़ास तरह की वैधता दी है.. लेकिन सच ये है कि कई तरह की हिंसा के समर्थकों और पंजाब के ख़तरनाक गैंग के गुंडों को कनाडा ने पनाह दी है... हम कनाडा को कहते आए हैं कि ये भारत के वांटेड अपराधी हैं और आपने उनको वीज़ा तक दिया है और आप उनको वहां रहने दे रहे हैं, अगर आप ऐसे लोगों को अपने यहां रहने देंगे तो परेशानियां तो होंगी ही।",160,अलग उनक कन रत समर
"Elections 2024: 283 सीटों पर चुनाव खत्म, क्या है देश का मिज़ाज और Mayawati की राजनीति |Election Cafe",,161,nan
Sam Pitroda विवाद में  Modi के इस भाषण के बाद Congress फंस गई | Rahul Gandhi | Khabar Pakki Hai,"रंगभेद वाले बयान पर विवाद के बाद सैम पित्रोदा (Sam Pitroda) ने इंडियन ओवरसीज कांग्रेस (Indian Overseas Congress) के अध्यक्ष पद से इस्तीफा दे दिया है. यह जानकारी कांग्रेस के राष्ट्रीय महासचिव जयराम रमेश ने दी. उन्होंने X पर लिखा- 'पित्रौदा ने अपनी मर्जी से इस्तीफा दिया है, जिसे स्वीकार कर लिया गया.",162,congress pitroda sam इस पर
PM Modi Roadshow LIVE | Andhra Pradesh के Vijayawada में पीएम मोदी का रोडशो | Lok Sabha Election,PM Modi Roadshow LIVE | Andhra Pradesh के Vijayawada में पीएम मोदी का रोडशो | Lok Sabha Election,163,andhra election live lok modi
Muslim Reservation पर क्या कहता है देश का संविधान | मुद्दे पर PM Modi और Lalu Yadav का वार-पलटवार,"Muslim Reservation: चुनावी सरगर्मियों के बीच राष्ट्रीय जनता दल के प्रमुख, देश के पूर्व रेल मंत्री और बिहार के पूर्व-मुख्यमंत्री Lalu Yadav ने मुस्लिम आरक्षण को लेकर बयान दिया और कहा कि मुसलमानों को आरक्षण तो मिलना ही चाहिए। दूसरी तरफ बयान को लेकर PM Modi ने लालू यादव पर पलटवार किया। अब लालू के बयान के बाद सवाल उठता है कि चुनावी मौसम में देश में धर्म-आधारित आरक्षण पर बहस क्यों छिड़ी है। देश में मुस्लिम आरक्षण की स्थिति क्या है और संविधान आरक्षण को लेकर क्या कहता है।",164,आरक कर पर बय षण
Amit Shah LIVE | Uttar Pradesh के Hardoi में अमित शाह की Rally | Lok Sabha Election 2024,Amit Shah LIVE | Uttar Pradesh के Hardoi में अमित शाह की Rally | Lok Sabha Election 2024,165,2024 amit election hardoi live
"Sam Pitroda ने फिर दिया  विवादित बयान, BJP नेताओं ने मचाया बवाल | NDTV India",,166,nan
"NDTV Election Carnival Madhya Pradesh के Ujjain पहुंचा, देखें आज रात 8 बजे वहां के सियासी मुद्दे",Election Carnival: Madhya Pradesh के Ujjain पहुंच चुका है NDTV का Election Carnival. लोकसभा चुनाव (Lok Sabha Election) के बीच क्या हैं उज्जैन वासियों के सियासी मुद्दे देखें आज रात 8 बजे.,167,carnival election madhya ndtv pradesh
Xi Jinping Europe Tour: शी जिनपिंग ने France President Emmanuel Macron से कहा नया शीत युद्ध रोके,Xi Jinping Europe Tour: पाँच साल में पहली बार यूरोप दौरे पर चीन के राष्ट्रपति शी जिनपिंग. शी जिनपिंग ने सबसे पहले फ़्रांस में वहाँ के राष्ट्रपति इमैनुएल मैक्रां से मुलाक़ात की. शी ने इस मुलाक़ात में कहा कि चीन के साथ फ़्रांस सहयोग करे ताकि एक नया कोल्ड वॉर शीत युद्ध ना शुरू हो.,168,europe jinping नप पहल रपत
Lok Sabha Phase 3 Voting: तीसरे चरण के मतदान को लेकर दिग्गजों ने क्या कहा? | NDTV India,India Election 2024 Phase 3 Voting: देश के 11 राज्यों और केंद्र शासित प्रदेशों की 93 सीटों पर आज तीसरे चरण का मतदान चल रहा है. जम्मू-कश्मीर की अनंतनाग और राजौरी सीट पर 25 मई तक के लिए चुनाव टाल दिया गया है.,169,india phase पर मतद सर
PM Modi In Madhya Pradesh: मध्य प्रदेश के धार में पीएम मोदी की विशाल जनसभा | NDTV India Live TV,PM Modi In Madhya Pradesh: मध्य प्रदेश के धार में पीएम मोदी की विशाल जनसभा | NDTV India Live TV,170,in india live madhya modi
Arvind Kejriwal Arrest: केजरीवाल की अंतरिम जमानत पर फैसला सुरक्षित | Breaking News,Supreme Court On Arvind Kejriwal News: सुप्रीम कोर्ट में दिल्ली आबकारी नीति से जुड़े मनी लॉन्ड्रिंग मामले में प्रवर्तन निदेशालय द्वारा गिरफ्तारी को चुनौती देने वाली मुख्यमंत्री अरविंद केजरीवाल की याचिका पर सुनवाई जारी है. जस्टिस संजीव खन्ना और जस्टिस दीपांकर दत्ता की बेंच सुनवाई कर रही है. गिरफ्तारी को चुनौती देने वाली केजरीवाल की याचिका पर सुनवाई करते हुए सुप्रीम कोर्ट ने ईडी से कहा कि वह चुनावों के कारण अरविंद केजरीवाल की अंतरिम जमानत पर विचार कर सकता है.,171,कर जर जस नव पर
Lok Sabha Elections 2024: Adani Group के Chairman Gautam Adani ने Gujarat के Ahmedabad में डाला वोट,"Lok Sabha Elections 2024 Phase 3 Voting: लोकसभा चुनाव 2024 (Lok Sabha Election 2024) के तीसरे चरण के तहत आज 11 राज्यों और केंद्रशासित प्रदेशों की 93 सीटों पर मतदान किए जा रहे हैं. इस दौरान अदाणी समूह के चेयरमैन गौतम अदाणी ने गुजरात के अहमदाबाद में मतदान किया. Disclaimer: New Delhi Television is a subsidiary of AMG Media Networks Limited, an Adani Group Company.",172,2024 adani lok sabha अद
PM Modi ने पत्रकारों को दिया गर्मी को मात देने का मंत्र | Ahmedabad | Lok Sabha Election,Lok Sabha Election: लोकसभा चुनाव के तीसरे चरण में मतदान जारी है. आज अहमदाबाद में प्रधानमंत्री नरेंद्र मोदी मतदान करने पहुंचे. इस दौरान जनसैलाब उन्हें देखने के लिए उमड़ आया. भरी गर्मी के बीच वहां बड़ी संख्या में पत्रकार भी मौजूद थे. पीएम मोदी ने पत्रकारों से गर्मी में अपना ख्याल रखने की बात कही.,173,election lok गर पत रक
हमें जनता का बहुत समर्थन मिल रहा है : Samajwadi Party leader Ram Gopal Yadav,"समाजवादी पार्टी नेता राम गोपाल यादव का कहना है कि उनकी पार्टी के वोट कम नहीं हुए हैं. जो भी वोट प्रतिशत कम हुआ है वह बीजेपी का वोट है. उन्होंने यह भी कहा कि डीएम एसपी चुनाव नहीं जिताते हैं, जनता जिताती है.",174,कम जनत नह शत सम
BJP और RSS संविधान बदलना चाहते हैं : Rahul Gandhi,"कांग्रेस नेता राहुल गांधी ने सोमवार को कहा कि उनकी पार्टी का मकसद संविधान को बचाना है। उन्होंने कहा कि बीजेपी और आरएसएस संविधान बदलना चाहते हैं। राहुल गांधी ने मध्य प्रदेश में अलीराजपुर जिले के जोबट में सोमवार को कहा कि कांग्रेस सरकार आरक्षण पर लगी 50 फीसदी की सीमा हटा देगी। जोबट, रतलाम-झाबुआ लोकसभा सीट में पड़ता है उन्होंने दावा किया कि बीजेपी 150 से ज्यादा सीट नहीं जीतेगी।",175,उन कह बदलन मव हत
Israel Hamas War: इज़राइल की चेतावनी के बाद पूर्वी Rafah छोड़ कर भागने लगे फ़िलिस्तीनी,"Israel Hamas War: इज़राइल पूर्वी राफा (East Rafah) पर हमले की तैयारी कर रहा है. ऐसे में इज़राइल (Israel) की तरफ से लोगों को सुरक्षित स्थानों पर जाने की अपील की गई है. हमास (Hamas) ने केरेम शलोम क्रॉसिंग पर हमला किया, हमले में तीन इजरायली सैनिकों की मौत हो गई. जिसके बाद इज़राइल की तरफ से जवाबी कार्रवाई की तैयारी की जा रही है. आईडीएफ की तरफ से कहा गया कि राफा में ये हमला सीमित तरीके से किया जाएगा. हमास के हमले के बाद इज़राइल ने चेकपोस्ट बंद कर दिया. गाजा युद्ध पर अप्रत्यक्ष बातचीत का एक और दौर रविवार को मिस्र की राजधानी काहिरा में समाप्त हो गया. इसके बाद हमास के प्रतिनिधि अपने नेतृत्व से परामर्श के लिए कतर जाने वाले हैं. हमास प्रतिनिधिमंडल ने मध्यस्थों के प्रस्तावों पर प्रतिक्रिया दी थी और मिस्र व कतर के प्रतिनिधियों के साथ उन पर चर्चा की थी. संगठन के अनुसार, प्रतिनिधिमंडल ने रविवार शाम को काहिरा छोड़ने और कतर में संगठन के नेताओं से परामर्श करने की योजना बनाई है.",176,इज इल पर रत हमल
"Arvind Kejriwal के खिलाफ LG ने की NIA जांच की सिफारिश, 'सिख फॉर जस्टिस' से फंड लेने का आरोप","Arvind Kejriwal News: दिल्ली के उपराज्यपाल विनय कुमार सक्सेना ने प्रतिबंधित आतंकी संगठन से कथित राजनीतिक फंडिंग के मामले में मुख्यमंत्री अरविंद केजरीवाल के खिलाफ एनआईए जांच की सिफारिश की है. एलजी ने प्रतिबंधित संगठन ""सिख फॉर जस्टिस"" से कथित तौर पर राजनीतिक फंड लेने को लेकर इस जांच की सिफारिश की है.",177,arvind गठन जन जस रत
"Maharashtra Politics: Baramati Seat हुई दिलचस्प हो चुकी, चाचा के गढ़ में भतीजे की सेंध कितनी गहरी?",,178,nan
"Lok Sabha Election 2024: Jagannath की नगरी Puri में Candidates का धुआंधार प्रचार, BJP ने लिया प्रण",Puri Lok Sabha Seat: हमारी चुनावी यात्रा पहुंची है ओडिशा (Odisha) के पुरी. ये भगवान जगन्नाथ की नगरी है. ये सीट ओडिशा में BJD का गढ़ मानी जाती है. यहां से BJP के उम्मीदवार है संबित पात्रा. जबकि BJD ने मौजूदा सांसद पिनाकी मिश्रा की जगह अरूप पटनायक को मैदान में उतारा है,179,lok puri sabha ओड नगर
"NDTV Election Carnival पहुंच गया है Hyderabad, देखिए आज रात 8 बजे क्या है चुनावी माहौल | NDTV India","Lok Sabha Elections 2024: 5500 किलोमीटर का फासला तय करके इलेक्शन कार्निवल (NDTV Election Carnival) पहुंच गया Maharashtra के Baramati में, आइये जानते हैं यहां के मुद्दे और समझते हैं जनता के जज्बात, देखें हमारा स्पेशल एपिसोड 8 बजे सिर्फ NDTV पर. NDTV Election Carnival | Lok Sabha Elections 2024 -",180,2024 carnival election elections ndtv
"Radhika Khera: ""मुझे गंदी-गंदी गालियां दी…"" Congress से इस्तीफे के बाद भावुक हुईं राधिका खेड़ा","Radhika Khera on Congress Full Statement: राधिका खेड़ा ने कहा, ""...हम पीढ़ियों से इसका इंतजार कर रहे थे कि कब राम मंदिर बनेगा कब रामलला के दर्शन के लिए जाएंगे। वे पार्टी जिसकी सभा कि शुरुआत रघुपति राघव राजा राम से होती थी मैं कभी नहीं सोच सकती थी कि वे राम की दुश्मन निकलेगी। इसकी ऐसी सजा मुझे मिलेगी? राहुल गांधी और प्रियंका गांधी की चुप्पी आजतक मुझे तकलीफ दे रही है... मैं कोई भी पार्टी ज्वाइन नहीं कर रही, मैं न्याय की लड़ाई लड़ रही हूं....।""",181,congress khera radhika कर रह
PM Modi Speech | Odisha के Brahmapur में पीएम मोदी का जनता को संबोधन | Lok Sabha Election 2024,PM Modi LIVE | Odisha के Brahmapur में पीएम मोदी का जनता को संबोधन | Lok Sabha Election 2024,182,2024 brahmapur election lok modi
"Maharashtra Politics: Uddhav Thackeray-Eknath Shinde, Ajit Pawar-Supriya Sule में विरासत पाने की जंग",Lok Sabha Elections 2024: महाराष्ट्र की सिसायत के दो बड़े दिग्गज दो बड़े धुरंधर बाला साहेब ठाकरे और शरद पवार की विरासत को लेकर...इन दोनों की विरासत का असली वारिस आखिर कौन होगा.कौन इनकी गद्दी संभालने का असल हकदार होगा और किसे विरासत से बेदखल होना होगा...शिवसेना में उद्धव या शिंदे तो वहीं एनसीपी में अजीत या सुप्रिया किसे विरासत मिलेगी,183,असल एनस कर बड सत
Jyotiraditya Scindia Vs Rao Yadvendra Singh Yadav: गुना-शिवपुरी में कौन मारेगा बाज़ी? | Hot Seat,"Lok Sabha Elections 2024: मध्य प्रदेश (Madhya Pradesh) की कुल 29 लोकसभा सीटों में से 2 पर महाराजा और राजा की लड़ाई है, राजगढ़ (Raigarh) में दिग्विजय (Digvijay Singh) हैं जिन्हें उनके समर्थक राजा बुलाते हैं तो गुना-शिवपुरी में ज्योतिरादित्य सिंधिया (Jyotiraditya Scindia) जिनके पोस्टर और बैनर महाराज से भरे रहते हैं. सिंधिया के सामने कांग्रेस (Congress) ने राव यादवेंद्र सिंह यादव (Rao Yadvendra Singh Yadav) को अपना प्रत्याशी बनाया है, इलाके में बहुजन समाज पार्टी का भी असर है. तो देखिये गुना-शिवपुरी का चुनावी सफर.",184,jyotiraditya singh दव मह वप
Lok Sabha Election 2024: जानिए किसके तरफ है आगरा की जनता का रूझान | NDTV Ground Report,Lok Sabha Election 2024: मोहब्बत के शहर आगरा में लोकसभा चुनाव की सरगर्मी परवान पर है । आगरा आरक्षित Seat पर बसपा अध्यक्ष मायावती ने Rally कर Congress और BJP पर निशाना साधा । BJP से केंद्रीय मंत्री SP सिंह बघेल की किस्मत यहाँ दाव पर है । उनके खिलाफ BSP के उम्मीदवार पूजा अमरोही ताल ठोक रही है.,185,2024 lok sabha आगर पर
Lok Sabha Election 2024: Akhilesh Yadav और Dimple Yadav की जनसभा | Mainpuri | UP Election,,186,nan
"Covishield Vaccine Side Effects पर बोले Akhilesh Yadav, 'वैक्सीन लगवाने वालों की ECG भी फ्री में हो'","Covishield Vaccine Side Effects पर बोले Akhilesh Yadav, 'वैक्सीन लगवाने वालों की ECG भी फ्री में हो'",187,akhilesh covishield ecg effects side
Arvind Kejriwal 'जलेबी' तो PM Modi हैं 'सत्तू का पराठा'..Ravi Kishan का सुनिए तर्क | Poll Curry,Poll Curry के Episode में देखिए Gorakhpur में Ravi Kishan के साथ सियासत और स्वाद का तड़का. एक्टर-फूड ब्लॉगर Kunal Vijaykar के साथ देखिए कैसे रवि किशन ने मज़ेदार तर्क देकर अरविंद केजरीवाल को बताया 'जलेबी' और कहा PM मोदी बिलकुल सत्तू जैसे कम्पलीट,188,poll ravi जल तर सत
Anurag Bhadauria: Extreme Summer में बर्फ का गोला बनाते दिखे सपा प्रवक्ता  | NDTV India,Samajwadi Party के प्रवक्ता Anurag Bhadauria का एक वीडियो सोशल मीडिया पर चर्चाओं में है। इस वीडियो को उनके द्वारा सोशल मीडिया अकाउंट एक्स पर साझा किया गया। इसमें वह बर्फ का गोला बनाते हुए नजर आएं।,189,anurag bhadauria बन बर रवक
